store_id,store_name,link_url
00000137,ビアキチ,https://tabelog.com/fukuoka/A4001/A400103/40051753/
00000138,因幡うどん ソラリアステージ店,https://tabelog.com/fukuoka/A4001/A400103/40000690/
00000139,肉の山翔,https://tabelog.com/fukuoka/A4001/A400103/40064291/
00000140,焼売酒場 いしい,https://tabelog.com/fukuoka/A4001/A400103/40049350/
00000141,しみる 天神,https://tabelog.com/fukuoka/A4001/A400103/40060063/
00000142,博多もつ鍋 しば田,https://tabelog.com/fukuoka/A4001/A400103/40035933/
00000143,元祖もつ鍋楽天地 天神本店,https://tabelog.com/fukuoka/A4001/A400103/40056554/
00000144,あご出汁餃子･ゆでタン さんじ,https://tabelog.com/fukuoka/A4001/A400103/40049162/
00000145,レッドフランマ,https://tabelog.com/fukuoka/A4001/A400103/40049405/
00000146,だるま屋,https://tabelog.com/fukuoka/A4001/A400103/40001384/
00000147,焼肉 アカタン,https://tabelog.com/fukuoka/A4001/A400103/40062166/
00000148,寅寅寅,https://tabelog.com/fukuoka/A4001/A400103/40034123/
00000149,MEGUSTA 今泉店,https://tabelog.com/fukuoka/A4001/A400103/40062460/
00000150,ケバブバー アンプル,https://tabelog.com/fukuoka/A4001/A400103/40032732/
00000151,今日も大漁！天神 大晴海,https://tabelog.com/fukuoka/A4001/A400103/40055841/
00000152,もつ鍋専門店 元祖もつ鍋楽天地 天神今泉総本店,https://tabelog.com/fukuoka/A4001/A400103/40046191/
00000153,ユメキチワイン,https://tabelog.com/fukuoka/A4001/A400103/40019006/
00000154,まるひ屋,https://tabelog.com/fukuoka/A4001/A400103/40036015/
00000155,Pinseria Disco,https://tabelog.com/fukuoka/A4001/A400103/40060066/
00000156,天ぷらと肴うみの,https://tabelog.com/fukuoka/A4001/A400103/40060064/
00000157,酒膳町家 暮れ六つ,https://tabelog.com/fukuoka/A4001/A400103/40002829/
00000158,三原豆腐店 二階,https://tabelog.com/fukuoka/A4001/A400103/40052301/
00000159,焼とりの八兵衛 天神店,https://tabelog.com/fukuoka/A4001/A400103/40000440/
00000160,天神黒毛流 焼肉 参星,https://tabelog.com/fukuoka/A4001/A400103/40044600/
00000161,Manly,https://tabelog.com/fukuoka/A4001/A400103/40020982/
00000162,博多炉端 炉邸,https://tabelog.com/fukuoka/A4001/A400103/40046393/
00000163,とりかわ家,https://tabelog.com/fukuoka/A4001/A400103/40024667/
00000164,一やのごはん 春吉店,https://tabelog.com/fukuoka/A4001/A400103/40016377/
00000165,焼き鳥ワイン酒場 TORI−BUDOU 今泉本店,https://tabelog.com/fukuoka/A4001/A400103/40051079/
00000166,三九酒場 けごむす 天神店,https://tabelog.com/fukuoka/A4001/A400103/40061274/
00000167,ビアパディ　フクオカ,https://tabelog.com/fukuoka/A4001/A400103/40032708/
00000168,博多らーめん Shin-Shin 福岡PARCO店,https://tabelog.com/fukuoka/A4001/A400103/40056500/
00000169,トラットリア・ヒッコリー,https://tabelog.com/fukuoka/A4001/A400103/40002637/
00000170,kawara CAFE＆DINING -FORWARD- 福岡PARCO店,https://tabelog.com/fukuoka/A4001/A400103/40038055/
00000171,鉄板屋 いっちゃん,https://tabelog.com/fukuoka/A4001/A400103/40025586/
00000172,鉄板焼酒場いくら,https://tabelog.com/fukuoka/A4001/A400103/40056457/
00000173,GRAND HOURS,https://tabelog.com/fukuoka/A4001/A400103/40041988/
00000174,屋台屋ぴょんきち,https://tabelog.com/fukuoka/A4001/A400103/40025825/
00000175,カフェ&バー チーズ,https://tabelog.com/fukuoka/A4001/A400103/40028777/
00000176,Koga,https://tabelog.com/fukuoka/A4001/A400103/40003201/
00000177,SPICE＆CLASH&ROCK'N'ROLL feat. 博多男前焼鳥闇よだれ,https://tabelog.com/fukuoka/A4001/A400103/40037983/
00000178,てんてん亭,https://tabelog.com/fukuoka/A4001/A400103/40013756/
00000179,オオトリ酒店,https://tabelog.com/fukuoka/A4001/A400103/40023742/
00000180,バール　ヴィータ,https://tabelog.com/fukuoka/A4001/A400103/40027536/
00000181,ちんぷんかんぷん 春吉店,https://tabelog.com/fukuoka/A4001/A400103/40032363/
00000182,博多海鮮食堂 魚吉,https://tabelog.com/fukuoka/A4001/A400103/40043030/
00000183,すし酒場さしす 天神店,https://tabelog.com/fukuoka/A4001/A400103/40058994/
00000184,ひつじ家。,https://tabelog.com/fukuoka/A4001/A400103/40000306/
00000185,博多 喜多郎寿し,https://tabelog.com/fukuoka/A4001/A400103/40061828/
